date,slope,zero
2025-06-05 11:46:06,0.005463880840048644,-15.15580133422612
2025-06-05 11:53:49,0.0054638808400486,-12.867439378314453
2025-06-05 11:55:48,0.0054638808400486,-12.856511616634355
2025-06-06 07:24:08,0.0054638808400486,-13.758051955242374
2025-06-06 09:02:53,0.004663444240794744,-12.568849131844537
